CrashFactId,DateTime,Address,Latitude,Longitude,Mode,VehicleDamage,Weather1,Weather2,Lighting1,Lighting2,RoadSurf1,RoadSurf2,RoadCond1,RoadCond2,Mov1,Mov2,CollType1,CollType2,ExtText
20190326009001,2019-03-26 09:09:00,"E. Charleston Road and San Antonio Road, Palo Alto, Santa Clara, CA, 94303",37.4218793,-122.1017667,AUTONOMOUS,MINOR,CLOUDY,CLOUDY,DAYLIGHT,DAYLIGHT,WET,WET,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,SLOWING/STOPPING,PROCEEDING STRAIGHT,REAR END,UNKNOWN,"A Waymo Autonomous Vehicle (“Waymo AV”) was traveling in manual mode when it was involved in a collision at the intersection of E. Charleston Road and San Antonio Road in Palo Alto. The Waymo AV was traveling eastbound on E. Charleston Road in manual mode when the test driver made a lane change from the middle lane to the adjacent right lane. As the test driver completed the lane change, the test driver braked before the intersection as the traffic light at San Antonio Road changed from yellow to red. A passenger vehicle then rear-ended the Waymo AV at approximately 15 MPH. The Waymo AV sustained minor damage to the passenger side of the rear bumper, and the passenger vehicle sustained minor damage to the driver side of the front bumper. No injuries were reported at the scene."
20190324000001,2019-03-24 22:50:00,"11th St. and Folsom St. , San Francisco, San Francisco, CA, 94103",37.77212,-122.41422,CONVENTIONAL,MODERATE,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,MAKING LEFT TURN,PROCEEDING STRAIGHT,UNKNOWN,SIDE SWIPE,"A Cruise autonomous vehicle (“Cruise AV”), operating in conventional mode, was making a left turn from southeast bound 11th Street onto northeast bound Folsom Street when the driver of the Cruise AV made contact with the rear driver side door of another vehicle that was proceeding through the green light on southwest bound 11th Street, damaging both the other vehicle’s rear driver side door and wheel well and the Cruise AV’s front left bumper and wheel well.  There were no injuries and police were not called."
20190323000001,2019-03-23 05:28:00,"Eddy St. and Leavenworth St. , San Francisco, San Francisco, CA, 94109",37.783744,-122.4142683,AUTONOMOUS,MINOR,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"A Cruise autonomous vehicle (“Cruise AV”), operating in autonomous mode, was proceeding westbound on Eddy Street at the intersection with Leavenworth Street when another vehicle made contact with the center rear bumper of the Cruise AV, damaging the Cruise AV’s left center rear bumper and radar connector.  Police were not called and no injuries were reported at the scene by either party.  Both of the Cruise AV testers sitting in passenger seats later sought medical attention for neck stiffness."
20190312015001,2019-03-12 16:05:00,"739 Pettis Avenue, Mountain View, Santa Clara, CA, 94041",37.3900144,-122.0907348,CONVENTIONAL,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,BACKING,UNKNOWN,REAR END,BROADSIDE,"On March 12, 2019 at approximately 4:07 pm, a Lyft Autonomous Vehicle (""Lyft AV""), operating at full manual mode, made contact at approximately 2 mph with a parked 3rd party vehicle while reversing during a multi-point turn. There was no driver or passenger present in the  3rd party vehicle. The incident occurred on Pettis Avenue near El Camino Boulevard in Mountain View, CA. Minor damage is limited to the left rear bumper area of the Lyft AV (A010) and the left rear driver's side of the 3rd party, pending further inspection. The owner of the 3rd party vehicle came outside to exchange information with the operators. No injuries were reported and the police were not notified."
20190308000001,2019-03-08 01:29:00,"16th St. and Guerrero St. , San Francisco, San Francisco, CA, 94103",37.7647943,-122.4240849,AUTONOMOUS,MINOR,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,MAKING RIGHT TURN,UNKNOWN,UNKNOWN,REAR END,"A Cruise autonomous vehicle (“Cruise AV”), operating in autonomous mode, was making a right turn from 16th Street onto northbound Guerrero Street when another vehicle, entering traffic from a curbside parked position on westbound 16th Street, made contact with the right rear corner of the Cruise AV, damaging the Cruise AV’s rear right bumper, wheel well, and rear parking sensor.  The driver of the other vehicle drove away without exchanging information. There were no injuries and police were not called."
20190306015001,2019-03-06 08:24:00,"Alma Road approaching Charleston Road, Palo Alto, Santa Clara, CA, 94306",37.4230102,-122.1314271,CONVENTIONAL,MINOR,RAINING,RAINING,DAYLIGHT,DAYLIGHT,WET,WET,UNKNOWN,UNKNOWN,PROCEEDING STRAIGHT,STOPPED,HEAD-ON,REAR END,"On March 6, 2019 at approximately 8:42 AM, a Lyft Autonomous Vehicle (""Lyft AV""), operating in full manual mode and heading westbound on Alma Street in Palo Alto, made a minor contact with the rear bumper of a 3rd party vehicle during rainy and wet roadway conditions. The driver of the Lyft AV applied the brakes while coming to a stop for traffic before making contact at a very low speed. The Lyft AV sustained minor damage to a front sensor and brake. The 3rd party vehicle appeared to have very minor damage to the bumper but neither driver could confirm at the time. There were no injuries reported and the police were not notified."
20190228015001,2019-02-28 14:06:00,"Northbound Shoreline Boulevard and Wright Ave, Mountain View, Santa Clara, CA, 94043",37.3997427,-122.0809042,CONVENTIONAL,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,REAR END,HEAD-ON,"At approximately 2:06 pm on February 28, 2019, a Lyft Autonomous Vehicle (""Lyft AV""), operating in manual mode, was struck at very low speed from behind by a 3rd party passenger vehicle while waiting to make a protected left turn in Mountain View, CA. The driver of the Lyft AV had been inched forward after being stopped at a red light for approximately 105 seconds on NB Shoreline Boulevard while waiting to make a left turn onto Wright Avenue. The driver of the 3rd party passenger vehicle verbally stated that she had pressed both the accelerator and the brake pedal simultaneously. The Lyft AV sustained minor damage to the rear bumper. The 3rd party passenger vehicle sustained minor damage to the front bumper and grill. No injuries were reported and the police were not notified."
20190227000001,2019-02-27 06:04:00,"Gough St. and Rose St., San Francisco, San Francisco, CA, 94102",37.7736301,-122.4223266,AUTONOMOUS,MINOR,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,SLOWING/STOPPING,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"A Cruise autonomous vehicle (“Cruise AV”), operating in autonomous mode, was traveling southbound on Gough Street between Rose and Haight Streets when another vehicle, following closely behind the Cruise AV, made contact with the rear center bumper of the Cruise AV, damaging two fastening clips on the underside of the Cruise AV’s rear bumper. There were no injuries and police were not called."
20190226009001,2019-02-26 06:56:00,"Miramonte Avenue at Covington Road, Los Altos, Santa Clara, CA, 94024",37.3650347,-122.0870202,AUTONOMOUS,MAJOR,CLOUDY,CLOUDY,DUSK - DAWN,DUSK - DAWN,WET,WET,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,REAR END,UNKNOWN,"A Waymo Autonomous Vehicle (“Waymo AV”) was stopped in autonomous mode at the intersection of Miramonte Avenue and Covington Road in Los Altos when it was involved in a collision. The Waymo AV was traveling northbound on Miramonte Avenue, when it reached a four-way stop sign intersection. The Waymo AV stopped to yield to another vehicle at the intersection, at which time a passenger vehicle rear-ended the Waymo AV at approximately 39 MPH. At the time of the collision the Waymo AV had been stopped for approximately 1.5 seconds. The Waymo AV sustained major damage to its rear bumper, rear hatch, and rear quarter panels, and the passenger vehicle sustained major damage to its front bumper, hood, and front quarter panels. First responders attended to the scene, but neither party reported injuries."
20190214000001,2019-02-14 05:30:00,"Gough St. and Fell St., San Francisco, San Francisco, CA, 94102",37.775965,-122.4228143,CONVENTIONAL,MINOR,RAINING,RAINING,DARK - STREET LIGHTS,DARK - STREET LIGHTS,WET,WET,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"Cruise autonomous vehicle (“Cruise AV”), operating in autonomous mode, was traveling southbound on Gough Street at the intersection with Fell Street when the Cruise AV began to yield to a car on its right. The driver of the Cruise AV disengaged from autonomous mode, and shortly thereafter, another vehicle made contact with the center rear bumper of the Cruise AV, damaging the rear radar mounting bracket of the Cruise AV. There were no injuries and police were not called."
20190210009001,2019-02-10 04:14:00,"SB Highway 85 at El Camino Real, Mountain View, Santa Clara, CA, 94040",37.2406554,-121.7672319,AUTONOMOUS,MINOR,CLOUDY,CLOUDY,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,REAR END,UNKNOWN,"Per the DMV's request of 02/21/2019, Waymo is resubmitting this OL316 so the DMV's digital version is compliant with accessibility requirements under AB 434. Waymo's original report was submitted on 02/19/2019.

A Waymo Autonomous Vehicle (“Waymo AV”) was traveling in autonomous mode in the far right lane on southbound Highway 85 passing El Camino Real in Mountain View. A passenger vehicle entered the highway from El Camino Real and made an unsafe maneuver by crossing over a solid white line and cutting-in to the Waymo AV’s lane. Out of an abundance of caution, the Waymo AV’s test driver disengaged the autonomous mode on the Waymo AV and made an evasive maneuver into the left adjacent lane at approximately 45 MPH. As the test driver made the maneuver, the Waymo AV came into contact with a second passenger vehicle that had been approaching from behind in the left adjacent lane. The Waymo AV sustained minor damage and tire marks to the driver side of the vehicle, and the second passenger vehicle sustained no damage. The driver of the second passenger vehicle stopped to exchange information with the Waymo test driver, but after volunteering that there was no damage to their vehicle, left the scene. The first passenger vehicle did not stop. There were no injuries reported."
20190206009001,2019-02-06 09:08:00,"Central Expressway and Shoreline Boulevard, Mountain View, Santa Clara, CA, 94043",37.416161,-122.0781481,AUTONOMOUS,MINOR,CLOUDY,CLOUDY,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,REAR END,UNKNOWN,"Per the DMV's request of 02/21/2019, Waymo is resubmitting this OL316 so the DMV's digital version is compliant with accessibility requirements under AB 434. Waymo's original report was submitted on 02/14/2019.

A Waymo Autonomous Vehicle (“Waymo AV”) was stopped in autonomous mode in the slip-lane from northbound Shoreline Boulevard to northbound Central Expressway in Mountain View when it was rear-ended. The Waymo AV was yielding to approaching traffic from the left when a passenger vehicle rear-ended the Waymo AV while travelling approximately 4 MPH. The Waymo AV sustained minor damage to the rear bumper, and the passenger vehicle had minor damage to its front bumper. No injuries were reported at the scene but the two operators in the Waymo AV later reported minor headache and neck soreness. They sought medical attention and both were cleared to return to work."
20190126009001,2019-01-26 15:24:00,"Shoreline Blvd. at El Camino Real, Mountain View, Santa Clara, CA, 94041",37.3879955,-122.0882854,CONVENTIONAL,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,MAKING RIGHT TURN,REAR END,UNKNOWN,"Per the DMV's request of 02/21/2019, Waymo is resubmitting this OL316 so the DMV's digital version is compliant with accessibility requirements under AB 434. Waymo's original report was submitted on 01/31/2019.

A Waymo Autonomous Vehicle (“Waymo AV”) in manual mode was yielding to check for cross traffic while in the slip lane to turn from southbound Shoreline Boulevard to westbound El Camino Real in Mountain View when it was rear-ended by a passenger vehicle. The Waymo AV sustained minor damage to the rear left of the vehicle, and the passenger vehicle had minor damage to the front right of the vehicle. No injuries were reported."
20190110014001,2019-01-10 14:52:00,"Townsend and 3rd, San Francisco, San Francisco, CA, 94107",37.778852,-122.3927445,CONVENTIONAL,MODERATE,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,REAR END,HEAD-ON,"On 01/10/19 at 2:52pm, an Aurora vehicle, while stopped at a red traffic light in manual mode on Townsend and 3rd, was struck in the rear bumber by a Honda CR-V approaching from behind. There was moderate damage to the Aurora vehicle's right sensor, mount, and side quarter panel. There was minimal damage to the Honda's front right bumper. Both vehicles were operational and pulled over on a side street to exchange vehicle and insurance information. No injuries were reported and no police were requested nor present at the scene."
20190110000001,2019-01-10 11:29:00,"S. Van Ness Ave between 12th St. and 13th St., San Francisco, San Francisco, CA, 94103",37.7696945,-122.4157149,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,UNKNOWN,UNKNOWN,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,MAKING RIGHT TURN,UNKNOWN,REAR END,"A Cruise autonomous vehicle (“Cruise AV”), operating in autonomous mode, was traveling northbound on South Van Ness Street near the Howard Street fork when another vehicle, turning right onto South Van Ness from Howard, made contact with the right rear corner of the Cruise AV, causing damage to the Cruise AV’s rear bumper.  There were no injuries and police were not called.
"
20190107000001,2019-01-07 18:54:00,"Folsom St. and 11th St., San Francisco, San Francisco, CA, 94103",37.7718723,-122.4140479,CONVENTIONAL,MODERATE,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,MAKING LEFT TURN,UNKNOWN,UNKNOWN,SIDE SWIPE,"A Cruise autonomous vehicle (“Cruise AV”), operating in conventional mode, was making a left turn from northeast bound Folsom Street onto northwest bound 11th Street when a scooterist, attempting to pass the Cruise AV on the left, made contact with the front left side of the Cruise AV, damaging the front left fender, radar, and wheel well of the Cruise AV.  The scooterist reported injuries and emergency services and the police arrived at the scene, but the scooterist declined medical treatment.  No police report was available at the time of the filing of this report. "
20201229009001,2020-12-29 17:45:00,"3rd Street at 24th Street, San Francisco, San Francisco, CA, 94107",37.7541158,-122.3879777,AUTONOMOUS,MAJOR,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,SLOWING/STOPPING,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"A Waymo Autonomous Vehicle (“Waymo AV”) was traveling northbound on 3rd Street in San Francisco in manual mode when it was rear-ended. The Waymo AV was traveling in autonomous mode at approximately 30 MPH in the leftmost lane as it approached the intersection at 24th Street. In this location there are traffic pylons on the left edge of the leftmost lane that separate this lane from the municipal tram line that operates in the median of 3rd Street. As the Waymo AV approached the intersection, a San Francisco MUNI city bus traveling at approximately 40 MPH in the right adjacent lane began to overtake the Waymo AV from the right, while moving toward the Waymo’s lane of travel. Due to the encroaching city bus and the pylons on the left edge of the Waymo AV’s lane, the Waymo AV began to brake. The Waymo AV test driver disengaged autonomous mode and took control of the Waymo AV. Approximately 1 second later, the passenger vehicle behind the Waymo AV made contact with the Waymo AV’s rear bumper at approximately 27 MPH. The Waymo AV was traveling approximately 4 MPH. The Waymo AV sustained significant damage to its rear bumper, and the passenger vehicle sustained significant damage to its front bumper. The driver of the passenger vehicle and the Waymo AV test driver were transported to receive medical attention. The Waymo AV co-driver reported minor injuries but did not receive medical attention. Amended Sections 3 and 4."
20201219000001,2020-12-19 12:46:00,"Intersection of Jamboree Rd and MacArthur Blvd, Irvine, , CA, 92660",33.685374,-117.8475742,AUTONOMOUS,MODERATE,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,UNKNOWN,HEAD-ON,"The Pony.ai autonomous vehicle (""Pony.ai AV"") stopped at a red light on the corner of Jamboree Rd and MacArthur Blvd, preparing to make a right tum on red. The Pony.ai AV crept into the intersection before stopping to yield to oncoming traffic. While stopped, the Pony.ai AV was rear-ended by the vehicle behind it (""Vehicle 2""). The contact between the vehicles caused a moderate dent to the back of the Pony.ai AV and minor damage to Vehicle 2. Both drivers pulled over to the side of the roadway and exchanged information. There were no injuries reported and the police were not called. 

The driver of Vehicle 2 admitted complete fault and responsibility."
20201218009001,2020-12-18 06:14:00,"151 Sanchez St., San Francisco, San Francisco, CA, 94114",37.7668239,-122.4309854,CONVENTIONAL,MINOR,CLEAR,UNKNOWN,DARK - STREET LIGHTS,UNKNOWN,DRY,UNKNOWN,OBSTRUCTION ON ROADWAY,UNKNOWN,UNKNOWN,UNKNOWN,HIT OBJECT,UNKNOWN,"A Waymo Autonomous Vehicle (“Waymo AV”) was traveling northbound on Sanchez Street in San Francisco in autonomous mode when it entered the oncoming lane in order to proceed around a garbage truck and dumpster. As the Waymo AV maneuvered around the garbage truck and dumpster, the Waymo AV test driver disengaged autonomous mode and took control of the Waymo AV. As the test driver was attempting to re-enter the northbound lane in manual mode, the Waymo AV’s front driver’s side tire drove over the curb of a traffic island median and the Waymo AV sustained minor damage to its front bumper. No injuries were reported."
20201202015001,2020-12-02 03:05:00,"EMBARCADERO & FERRY PLAZA, SAN FRANCISCO, SAN FRANCISCO, CA, 94107",37.7618242,-122.3985871,AUTONOMOUS,MAJOR,WIND,WIND,DARK - STREET LIGHTS NOT FUNCTIONING,DARK - STREET LIGHTS NOT FUNCTIONING,"SLIPPERY (MUDDY, OILY, ETC.)","SLIPPERY (MUDDY, OILY, ETC.)",NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,SLOWING/STOPPING,SLOWING/STOPPING,OTHER,OTHER,"On December 2nd, 2020 at approximately 3:00pm, a Lyft Autonomous Vehicle (Lyft AV A102) operating in manual mode was stationary at a stoplight when it was grazed by a moving third party vehicle. The incident occured on the Embarcadero near the Ferry Building heading nothbound in San Francisco. The third party vehicle aggresively came around from behind of Lyft AV A102 and attempted to cut in front of AV A102. The third party made contact with the Lyft AV leaving visible minor damage to the exterior casing of the Lyft AV's front left lidar unit. The third party sustained no visible damage. The third party called 911, but law enforcement declined reporting to the scene since there were no injuries reported."
20201025004001,2020-10-25 16:28:00,"1128 Balboa St, San Francisco, San Francisco, CA, 94118",37.7769144,-122.4710967,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,UNKNOWN,UNKNOWN,PROCEEDING STRAIGHT,UNKNOWN,OTHER,OTHER,"A Cruise autonomous vehicle (“Cruise AV”), operating in autonomous mode was traveling westbound on Balboa Street between 12th and Funston Avenues when the Cruise AV was struck by the door of a 2014 Honda Civic that was parked on Balboa facing west.  Contact was made at the front passenger side of the Cruise AV.  There were no injuries and police were not called.   "
20201024004001,2020-10-24 04:40:00,"2398 17 St, San Francisco, San Francisco, CA, 94110",37.7645004,-122.4074478,AUTONOMOUS,MINOR,CLEAR,UNKNOWN,DARK - STREET LIGHTS,UNKNOWN,DRY,UNKNOWN,NO UNUSUAL CONDITIONS,UNKNOWN,STOPPED,PROCEEDING STRAIGHT,HEAD-ON,HEAD-ON,"A Cruise autonomous vehicle (“Cruise AV”), operating in autonomous mode, was traveling westbound on 17th Street at the intersection with Potrero St., when the Cruise AV was struck by a 2007 Subaru Outback that crossed the centerline while driving eastbound on 17th Street. Immediately before the incident, the driver of the Cruise AV, seeing the oncoming vehicle crossing the centerline, disengaged from autonomous mode and brought the Cruise AV to a stop. The oncoming car made contact with the front driver side quarter panel of the Cruise AV, causing damage. There were no injuries, but the police were called. The driver of the 2007 Subaru Outback left the scene before the police arrived."
20201009004001,2020-10-09 13:08:00,"4960 Mission St, San Francisco, San Francisco, CA, 94112",37.7190045,-122.4394472,CONVENTIONAL,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,UNKNOWN,UNKNOWN,MAKING RIGHT TURN,UNKNOWN,SIDE SWIPE,OTHER,"A Cruise autonomous vehicle (“Cruise AV”), operating in conventional mode, was involved in an incident. The Cruise AV was exiting a parking lot and turning right onto southbound Mission Street between France Ave and Italy Ave when it made contact with the left rear bumper of a parked vehicle. This caused damage to the passenger rear quarter panel and passenger rear door of the Cruise AV. There was no damage to the parked vehicle. There were no injuries and the police were not called."
20201006011001,2020-10-06 13:40:00,"Harrison St / 13th St, San Francisco, San Francisco, CA, 94103",37.7694659,-122.4133962,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,REAR END,REAR END,"A Zoox vehicle in autonomous mode was stopped in traffic at the intersection of Harrison St. and 13 St. when a passenger vehicle from behind hit the Zoox vehicle’s rear bumper and sensors at a low speed. There were no injuries and police were not called.
"
20200916004001,2020-09-16 09:09:00,"9th St and Folsom St, San Francisco, San Francisco, CA, 94103",37.77391,-122.4114,AUTONOMOUS,MODERATE,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"A Cruise autonomous vehicle (""Cruise AV""), operating in autonomous mode, was traveling northwest bound on 9th Street near the intersection with Folsom Street in the right lane when it stopped due to traffic ahead in the intersection. Shortly thereafter, another vehicle made contact with the Cruise AV, damaging the Cruise AV's left rear bumper, wheel well, and tail lamp and the other vehicle's front right bumper, headlight, and fender. The Cruise AV test operator sitting in the front passenger seat reported back pain at the scene, but did not request emergency assistance. Police were not called."
20200916011001,2020-09-16 10:40:00,"Intersection of Folsom and 5th Street, San Francisco, San Francisco, CA, 94107",37.7802897,-122.4034185,AUTONOMOUS,NONE,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,MAKING LEFT TURN,BROADSIDE,SIDE SWIPE,"A Zoox vehicle in autonomous mode was traveling on Folsom Street straight through the 5th Street intersection when a passenger vehicle in the right adjacent lane attempted to make a left turn in front of the Zoox vehicle onto 5th Street. The rear left bumper of the turning passenger vehicle made contact with the front right side of the Zoox vehicle. There were no injuries, and the police were not called."
20200905009001,2020-09-05 12:21:00,"Clement Street at 12th Avenue, San Francisco, San Francisco, CA, 94118",37.7826584,-122.4708687,CONVENTIONAL,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"A Waymo Autonomous Vehicle (“Waymo AV”) was stopped at a stop sign intersection in manual mode at westbound Clement Street at 12th Avenue in San Francisco when it was rear-ended. The Waymo AV test driver was yielding to a pedestrian in the crosswalk when a passenger vehicle made contact with the Waymo AV’s rear bumper at approximately 6 MPH. The Waymo AV sustained minor damage to its rear bumper and hatch, and the passenger vehicle sustained minor damage to its front bumper. No injuries were reported."
20200820011001,2020-08-20 12:05:00,"Howard St between Moss & Russ Street, San Francisco, San Francisco, CA, 94103",37.7795738,-122.4073813,CONVENTIONAL,NONE,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,UNKNOWN,UNKNOWN,OTHER,REAR END,"A Zoox vehicle was parked in a parallel parking space on Howard Street, when a passenger vehicle attempted to parallel park behind it. The front bumper of the passenger vehicle made contact with the rear hardware at the center of the Zoox bumper causing no damage to the Zoox vehicle. There were no injuries and the police were not called. "
20200815004001,2020-08-15 22:19:00,"Turk St. and Steiner St., San Francisco, San Francisco, CA, 95115",37.7803015,-122.4338092,AUTONOMOUS,MODERATE,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,UNKNOWN,UNKNOWN,PROCEEDING STRAIGHT,UNKNOWN,UNKNOWN,SIDE SWIPE,"A Cruise autonomous vehicle (""Cruise AV""), operating in autonomous mode, was traveling westbound on Turk Street through the intersection with Steiner Street when another vehicle encroached into the Cruise AV's lane from the right adjacent lane and made contact with the right side of the Cruise AV, damaging the Cruise AV's right front fender, right front door, and right rear door and the other vehicle's front left bumper and fender. There were no injuries and police were not called."
20200809004001,2020-08-09 15:48:00,"Potrero Ave. and 17th St., San Francisco, San Francisco, CA, 94110",37.7645004,-122.4074478,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,UNKNOWN,UNKNOWN,STOPPED,UNKNOWN,REAR END,UNKNOWN,"A Cruise autonomous vehicle (“Cruise AV), operating in autonomous mode, was yielding to oncoming traffic prior to making a left turn onto eastbound 17th Street from southbound Potrero Avenue when another vehicle made contact with the rear bumper of the Cruise AV, damaging the Cruise AV's right rear bumper bar and fascia. The Cruise AV test operator in the driver's seat reported back pain at the scene but did not request emergency assistance. The Cruise AV test operator sitting in the front passenger seat did not report any injuries at the scene, but later reported neck pain. Police were not called."
20200804004001,2020-08-04 15:53:00,"2700 San Jose Ave, San Francisco, San Francisco, CA, 94112",37.7140188,-122.4525457,CONVENTIONAL,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"A Cruise autonomous vehicle (“Cruise AV”) parked in conventional mode was involved in a collision on southwest bound San Jose Avenue between Farallones and Broad Streets. While the Cruise AV was parked parallel to the curb on the street, another vehicle in front of the Cruise AV made contact with the front bumper of the Cruise AV while reversing out of its parking spot, damaging the Cruise AV’s front right fascia. There were no injuries and police were not called."
20200806011001,2020-08-06 10:50:00,"Polk and Green Street, San Francisco, San Francisco, CA, 94109",37.7978237,-122.4221554,CONVENTIONAL,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,PROCEEDING STRAIGHT,SIDE SWIPE,BROADSIDE,"A Zoox vehicle was in manual mode traveling straight on Polk Street approaching the Green/Polk Street 4-way intersection at low speed. A passenger vehicle was traveling straight on Green Street also approaching the Green/Polk intersection. Both vehicles came to their respective stops at the intersection, then both vehicles resumed movement through the intersection at the same time and came in contact with one another at low speed. The front right side of the Zoox vehicle made contact with the front left bumper of the passenger vehicle. There were no injuries and the police were not called."
20200725004001,2020-07-25 16:53:00,"Taraval St. and 21st Ave., San Francisco, San Francisco, CA, 94116",37.7429645,-122.4778596,CONVENTIONAL,MINOR,CLEAR,UNKNOWN,DAYLIGHT,UNKNOWN,DRY,UNKNOWN,NO UNUSUAL CONDITIONS,UNKNOWN,UNKNOWN,UNKNOWN,HIT OBJECT,UNKNOWN,"
A Cruise autonomous vehicle (“Cruise AV”) being driven in conventional mode was involved in a single-car collision on westbound Taraval Street near the intersection with 21st Avenue. After completing a right turn onto Taraval from 21st, the driver of the Cruise AV turned into a parallel parking space and made contact with the curb, damaging the Cruise AV’s front right tire. There were no injuries and police were not called."
20200714011001,2020-07-14 13:50:00,"Vallejo Street and Davis Street, San Francisco, San Francisco, CA, 94111",37.7998448,-122.3989046,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,MAKING LEFT TURN,STOPPED,SIDE SWIPE,SIDE SWIPE,A Zoox vehicle in autonomous mode was making a left turn from Davis Street onto Vallejo Street and encountered a semi-truck flatbed parked in the intersection. The Zoox vehicle made contact with the rear right side of the truck at a very low speed. There was minor damage to the Zoox vehicle and no damage to the truck. There were no injuries and police were not called. 
